40.612	1.000	78.000	486.683	50.136	22.079	54.828	2.412	58.916	45.994	31.292	500.662	-155.725	-165.556	-118.213	-84.954	-87.802	-155.525	-160.429	22.064	21.188	102869.000
41.034	1.000	79.000	484.065	49.957	21.513	54.828	1.608	58.916	46.180	31.848	498.204	-154.441	-164.153	-118.403	-83.603	-85.924	-157.876	-157.289	22.064	21.188	102869.000
41.456	1.000	80.000	481.447	47.987	20.381	54.304	1.407	56.289	45.809	31.103	495.368	-155.725	-164.955	-118.784	-84.568	-87.384	-164.731	-165.899	22.064	21.185	102869.000
41.878	1.000	81.000	480.513	49.061	19.815	53.082	1.608	58.729	44.140	29.406	494.423	-154.808	-164.554	-119.926	-84.761	-86.550	-162.773	-169.909	22.064	21.188	102869.000
42.300	1.000	82.000	480.513	50.315	21.702	54.654	1.005	57.415	45.067	31.095	495.368	-155.725	-163.752	-119.546	-84.375	-87.384	-156.700	-161.298	22.064	21.196	102869.000
42.721	1.000	83.000	484.439	50.315	20.758	55.003	2.010	59.104	44.325	29.783	498.393	-154.441	-163.952	-120.878	-83.989	-85.925	-166.103	-165.716	22.064	21.203	102869.000
43.143	1.000	84.000	486.870	50.494	21.513	56.574	0.603	59.479	46.365	31.660	500.851	-156.275	-164.754	-120.497	-83.989	-87.593	-165.906	-168.588	22.064	21.214	102869.000
43.565	1.000	85.000	483.504	47.271	19.815	52.908	1.206	57.415	44.140	30.152	498.204	-156.825	-165.957	-119.926	-86.885	-88.427	-159.443	-162.756	22.064	21.207	102869.000
43.987	1.000	86.000	482.382	47.450	20.003	53.606	0.402	56.665	44.696	29.964	496.124	-157.009	-165.155	-119.736	-86.113	-89.470	-164.927	-166.037	22.064	21.207	102869.000
44.409	1.000	87.000	481.634	50.852	22.079	55.003	2.010	58.541	46.736	31.848	497.826	-155.175	-162.750	-119.546	-83.410	-86.759	-159.834	-161.663	22.064	21.210	102869.000
44.831	1.000	88.000	484.065	51.210	22.079	54.828	1.005	58.541	45.994	31.848	496.881	-154.991	-163.551	-119.926	-84.568	-88.427	-162.968	-168.953	22.064	21.218	102869.000
45.253	1.000	89.000	483.130	49.957	20.947	53.781	1.005	58.166	44.511	30.718	495.746	-155.358	-164.954	-119.355	-85.340	-88.219	-159.443	-163.303	22.064	21.229	102869.000
45.675	1.000	90.000	479.578	48.166	20.003	53.431	0.804	56.665	44.696	30.529	494.990	-155.725	-164.754	-119.736	-84.375	-86.342	-157.876	-160.569	22.064	21.218	102869.000
46.096	1.000	91.000	484.439	51.389	21.890	54.479	0.804	58.729	46.180	32.414	497.448	-154.624	-164.153	-119.926	-84.954	-88.010	-165.319	-171.504	22.064	21.221	102869.000
46.518	1.000	92.000	483.504	46.376	19.248	53.955	2.010	56.665	44.882	30.161	498.015	-156.092	-167.159	-121.259	-85.727	-88.636	-160.422	-164.623	22.064	21.218	102869.000
46.940	1.000	93.000	483.504	47.092	19.626	53.606	2.613	57.603	44.882	30.152	497.826	-156.092	-165.957	-120.117	-86.306	-87.801	-160.814	-163.668	22.064	21.222	102869.000
47.362	1.000	94.000	487.057	52.822	22.834	55.003	0.603	61.355	47.849	32.225	498.204	-153.891	-163.351	-121.069	-83.410	-86.759	-162.968	-162.027	22.064	21.218	102869.000
47.784	1.000	95.000	484.065	49.778	20.758	54.479	3.015	57.040	45.994	30.726	497.826	-155.542	-165.957	-121.069	-84.954	-86.133	-165.515	-168.633	22.064	21.225	102869.000
48.206	1.000	96.000	488.365	51.926	21.890	54.654	1.407	58.541	45.809	30.718	500.851	-156.092	-166.157	-121.259	-86.113	-88.219	-161.597	-166.766	22.064	21.225	102869.000
48.628	1.000	97.000	484.252	52.822	20.758	55.527	1.608	59.854	46.922	31.103	497.070	-153.524	-163.552	-121.640	-84.761	-86.342	-162.381	-165.716	22.064	21.229	102869.000
49.050	1.000	98.000	483.504	48.345	20.192	53.082	1.206	58.166	43.769	30.538	498.393	-156.092	-166.358	-121.830	-84.375	-88.010	-166.103	-169.727	22.064	21.233	102869.000
49.472	1.000	99.000	481.447	48.166	20.381	53.257	1.407	57.790	43.583	30.538	496.314	-154.991	-165.556	-122.782	-85.147	-88.427	-161.597	-163.893	22.064	21.244	102869.000
49.894	1.000	100.000	482.569	48.703	20.947	53.592	0.804	56.492	45.253	30.341	496.314	-154.441	-164.754	-123.543	-85.341	-87.567	-159.247	-164.440	22.064	21.244	102869.000
50.316	1.000	101.000	479.578	47.629	20.758	53.431	2.412	56.665	45.253	31.103	494.801	-153.524	-164.353	-122.782	-84.182	-86.342	-161.597	-163.346	22.064	21.244	102869.000
50.738	1.000	102.000	482.382	49.240	21.890	54.479	2.211	57.415	44.140	30.538	495.368	-153.524	-164.353	-123.734	-84.568	-86.759	-170.020	-172.826	22.064	21.240	102869.000
51.160	1.000	103.000	481.073	51.210	20.003	53.606	2.010	59.104	46.180	30.349	495.935	-153.891	-162.349	-123.924	-83.796	-85.299	-158.072	-160.612	22.064	21.233	102869.000
51.582	1.000	104.000	484.252	51.031	21.513	55.352	1.206	59.291	45.994	32.225	497.637	-155.175	-163.752	-123.543	-83.410	-87.593	-157.484	-158.929	22.064	21.240	102869.000
52.004	1.000	105.000	482.756	49.957	22.268	54.130	2.010	58.916	45.809	31.283	496.314	-153.891	-163.551	-123.924	-84.954	-86.550	-162.772	-166.401	22.064	21.244	102869.000
52.426	1.000	106.000	481.260	48.166	20.947	53.955	1.005	57.790	45.253	30.718	497.637	-156.459	-164.353	-124.305	-84.761	-88.010	-163.360	-166.401	22.064	21.248	102869.000
52.848	1.000	107.000	481.260	46.555	19.815	53.082	2.010	56.102	44.882	30.538	496.124	-156.092	-166.758	-124.305	-85.147	-87.176	-165.711	-168.816	22.064	21.251	102869.000
53.270	1.000	108.000	480.887	49.240	20.192	53.781	1.608	56.852	45.809	31.103	496.503	-156.092	-164.754	-124.114	-84.568	-86.967	-165.515	-164.258	22.064	21.259	102869.000
53.692	1.000	109.000	482.943	49.778	20.758	53.431	1.608	57.603	45.623	31.283	498.582	-156.459	-165.556	-124.685	-84.568	-87.176	-161.597	-163.668	22.064	21.266	102869.000
54.115	1.000	110.000	484.252	50.315	21.890	54.654	1.608	58.729	46.365	30.161	498.961	-153.891	-163.752	-124.876	-85.341	-86.759	-163.164	-167.539	22.064	21.262	102869.000
54.537	1.000	111.000	481.447	46.913	19.060	53.606	1.206	56.102	43.398	29.406	496.314	-155.542	-165.957	-124.685	-83.796	-87.176	-165.123	-168.269	22.064	21.266	102869.000
54.959	1.000	112.000	482.943	51.747	21.702	54.479	0.201	58.541	45.809	31.283	495.935	-154.808	-163.551	-124.876	-84.182	-88.219	-159.443	-161.845	22.064	21.281	102869.000
55.381	1.000	113.000	484.626	48.703	21.702	55.178	1.608	58.166	45.809	31.480	497.637	-154.441	-164.955	-125.066	-84.568	-86.967	-161.989	-164.623	22.064	21.277	102869.000
55.803	1.000	114.000	484.252	51.031	20.947	53.257	1.407	58.353	46.365	29.972	497.448	-155.175	-164.353	-125.066	-85.920	-87.176	-162.381	-163.893	22.064	21.273	102869.000
56.225	1.000	115.000	484.252	48.345	19.815	53.082	1.206	57.790	44.511	30.152	497.637	-155.358	-165.957	-125.256	-85.727	-88.427	-166.494	-167.313	22.064	21.277	102869.000
56.647	1.000	116.000	481.260	47.092	20.947	54.304	2.211	58.353	44.140	30.349	495.935	-155.175	-165.355	-125.066	-84.761	-86.967	-153.958	-159.700	22.064	21.284	102869.000
57.069	1.000	117.000	482.382	51.210	20.569	55.527	1.206	59.667	45.994	29.972	497.070	-153.707	-163.952	-125.066	-84.761	-86.550	-160.814	-162.982	22.064	21.284	102869.000
57.491	1.000	118.000	482.569	51.210	21.702	55.352	0.603	57.978	46.180	32.037	497.259	-154.808	-163.952	-124.685	-83.989	-86.759	-157.288	-158.200	22.065	21.299	102869.000
57.913	1.000	119.000	481.634	50.315	20.947	53.781	2.211	58.353	46.365	31.283	497.448	-155.358	-164.153	-124.305	-83.796	-86.550	-166.690	-172.416	22.065	21.288	102869.000
58.335	1.000	120.000	484.626	51.389	21.513	55.178	0.402	59.291	45.994	32.225	497.448	-155.358	-164.353	-124.876	-83.603	-88.010	-156.113	-158.017	22.065	21.292	102869.000
58.757	1.000	121.000	482.195	50.315	20.003	54.130	-0.401	57.978	45.623	31.283	497.826	-156.092	-164.754	-124.685	-84.761	-87.593	-157.680	-160.022	22.065	21.299	102869.000
59.179	1.000	122.000	485.935	51.389	21.702	56.400	0.804	59.104	46.365	31.660	500.284	-156.459	-164.554	-125.066	-84.375	-87.801	-161.597	-162.938	22.065	21.288	102869.000
59.601	1.000	123.000	486.309	49.061	20.569	53.781	1.206	58.166	45.438	30.906	499.906	-155.908	-166.157	-125.066	-85.727	-87.801	-157.288	-158.564	22.064	21.292	102869.000
60.023	1.000	124.000	484.252	50.136	20.758	54.479	1.407	58.353	45.809	30.915	498.393	-155.358	-165.756	-125.447	-85.147	-87.593	-160.618	-164.258	22.065	21.296	102869.000
60.445	1.000	125.000	482.008	49.240	20.381	54.654	0.804	58.166	45.253	31.103	496.881	-154.808	-164.955	-125.066	-84.568	-86.550	-160.814	-164.076	22.065	21.292	102869.000
